borough,neighborhood,building_class_category,tax_class_present,block,lot,easement,building_class_present,address,apartment_number,zip_code,residential_units,commmercial_units,total_units,land_sq_feet,gross_sq_feet,year_built,tax_class_time_sale,build_class_time_sale,sale_price,sale_date,serialid
5,MIDLAND BEACH,22  STORE BUILDINGS,4,3380,102,,K1,1748 HYLAN BLVD,,10305,0,1,1,3675,1460,1996,4,K1,0,3/23/2011,214972
5,MIDLAND BEACH,22  STORE BUILDINGS,4,3380,104,,K1,1740 HYLAN BOULEVARD,,10305,0,1,1,3675,1460,1996,4,K1,0,3/23/2011,214973
5,MIDLAND BEACH,22  STORE BUILDINGS,4,3650,17,,K9,300 LIBERTY AVENUE,,10305,0,1,1,6750,1760,1970,4,K9,450000,10/25/2011,214974
5,MIDLAND BEACH,22  STORE BUILDINGS,4,3652,3,,K1,1834 HYLAN BOULEVARD,,10305,0,4,4,6175,4100,1963,4,K1,0,6/13/2011,214975
5,MIDLAND BEACH,22  STORE BUILDINGS,4,3657,1,,K1,1898 HYLAN BOULEVARD,,10305,0,2,2,8980,4550,1978,4,K1,0,12/29/2011,214976
5,MIDLAND BEACH,22  STORE BUILDINGS,4,3657,5,,K1,1888 HYLAN BOULEVARD,,10305,0,3,3,4565,2475,1994,4,K1,850000,9/1/2011,214977
5,MIDLAND BEACH,22  STORE BUILDINGS,4,3697,1,,K1,2248 HYLAN BOULEVARD,,10306,0,1,1,5580,3600,1970,4,K1,0,1/25/2011,214978
5,MIDLAND BEACH,22  STORE BUILDINGS,4,3803,25,,K1,534 MIDLAND AVENUE,,10306,0,1,1,1693,800,1930,4,K1,105000,4/29/2011,214979
5,MIDLAND BEACH,22  STORE BUILDINGS,4,3814,1,,K1,585 LINCOLN AVENUE,,10306,0,1,1,4140,3200,1987,4,K1,398000,12/30/2011,214980
5,MIDLAND BEACH,22  STORE BUILDINGS,4,3815,23,,K4,600 MIDLAND AVENUE,,10306,1,2,3,4280,2490,1920,4,K4,0,2/21/2011,214981
5,MIDLAND BEACH,29  COMMERCIAL GARAGES,4,3690,1,,G5,2150 HYLAN BOULEVARD,,10306,0,1,1,21200,1000,2000,4,G5,174821,1/28/2011,214982
5,MIDLAND BEACH,29  COMMERCIAL GARAGES,4,3801,9,,G2,551 MIDLAND AVENUE,,10306,0,1,1,10125,3960,1931,4,G2,725000,10/14/2011,214983
5,MIDLAND BEACH,31  COMMERCIAL VACANT LAND,4,3814,21,,V1,MIDLAND AVENUE,,10306,0,0,0,2140,0,0,4,V1,0,6/21/2011,214984
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,15,138,,A2,106 CARROLL PLACE,,10301,1,0,1,2698,1575,1950,1,A2,335000,5/4/2011,214985
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,16,110,,A1,404 ST MARK'S PLACE,,10301,1,0,1,2125,1920,1915,1,A1,0,6/17/2011,214986
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,17,47,,A1,23 MONROE AVENUE,,10301,1,0,1,3655,2040,1920,1,A1,135000,11/1/2011,214987
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,20,54,,A5,86 BELMONT PLACE,,10301,1,0,1,3000,1258,2000,1,A5,315000,9/14/2011,214988
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,22,129,,A1,26 ST MARK'S PLACE,,10301,1,0,1,4600,2280,1925,1,A1,64000,4/7/2011,214989
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,29,32,,A2,46 FT HILL CIRCLE,,10301,1,0,1,4284,1196,1960,1,A2,0,5/27/2011,214990
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,29,39,,A1,22 FT HILL CIRCLE,,10301,1,0,1,5000,2506,1930,1,A1,655000,3/29/2011,214991
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,30,8,,A1,167 WESTERVELT AVENUE,,10301,1,0,1,2425,1805,1920,1,A1,270300,9/13/2011,214992
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,30,31,,A1,12 CURTIS PLACE,,10301,1,0,1,3506,3036,2010,1,A1,385320,3/1/2011,214993
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,31,7,,A1,137 WESTERVELT AVENUE,,10301,1,0,1,3432,1316,1925,1,A1,0,7/28/2011,214994
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,35,62,,A1,118 CORSON AVENUE,,10301,1,0,1,3100,1947,1930,1,A1,355000,5/9/2011,214995
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,36,103,,A1,127 CORSON AVENUE,,10301,1,0,1,3200,1944,1920,1,A1,0,10/9/2011,214996
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,41,4,,A1,48 LAYTON AVENUE,,10301,1,0,1,2498,1472,2010,1,A1,344000,9/14/2011,214997
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,42,3,,S1,427 JERSEY STREET,,10301,1,1,2,2230,2500,1965,1,S1,175000,8/9/2011,214998
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,50,87,,A1,148 WESTERVELT AVENUE,,10301,1,0,1,4600,3028,1925,1,A1,161226,2/25/2011,214999
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,51,177,,A1,50 WESTERVELT AVENUE,,10301,1,0,1,3350,1636,1920,1,A1,358000,4/4/2011,215000
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,52,3,,A1,171 YORK AVENUE,,10301,1,0,1,2925,1714,1920,1,A1,115000,2/22/2011,215001
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,52,21,,A1,131 YORK AVENUE,,10301,1,0,1,2553,1672,1920,1,A1,85000,3/18/2011,215002
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,53,3,,A1,137 HARVARD AVENUE,,10301,1,0,1,4059,1312,1910,1,A1,369900,2/4/2011,215003
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,53,3,,A1,137 HARVARD AVENUE,,10301,1,0,1,4059,1312,1910,1,A1,370000,2/4/2011,215004
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,53,48,,A1,134 HIGHVIEW AVENUE,,10301,1,0,1,20023,2280,1915,1,A1,525000,5/4/2011,215005
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,57,1,,A1,193 FRANKLIN AVENUE,,10301,1,0,1,7020,2044,1910,1,A1,0,11/4/2011,215006
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,57,1,,A1,193 FRANKLIN AVENUE,,10301,1,0,1,7020,2044,1910,1,A1,265000,11/2/2011,215007
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,57,29,,A1,52 PARK PLACE,,10301,1,0,1,3552,1090,1935,1,A1,405000,7/26/2011,215008
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,58,57,,A1,32 HARVARD AVENUE,,10301,1,0,1,20349,3780,1901,1,A1,340000,8/25/2011,215009
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,60,13,,A1,46 EADIE PLACE,,10301,1,0,1,2925,1971,1920,1,A1,0,1/24/2011,215010
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,63,60,,A1,174 FRANKLIN AVENUE,,10301,1,0,1,3885,2204,1899,1,A1,80000,6/28/2011,215011
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,64,85,,A1,179 LAFAYETTE AVENUE,,10301,1,0,1,3440,1128,1901,1,A1,0,7/1/2011,215012
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,64,204,,A1,11 KIRBY COURT,,10301,1,0,1,3468,1659,1920,1,A1,0,3/5/2011,215013
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,64,228,,A5,18 DUANE COURT,,10301,1,0,1,1200,1540,1991,1,A5,0,2/17/2011,215014
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,65,10,,A1,141 LAFAYETTE AVENUE,,10301,1,0,1,2500,1500,1910,1,A1,0,1/24/2011,215015
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,66,17,,A1,33 CASSIDY PLACE,,10301,1,0,1,2800,1872,1901,1,A1,0,9/12/2011,215016
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,66,17,,A1,33 CASSIDY PLACE,,10301,1,0,1,2800,1872,1901,1,A1,105560,1/18/2011,215017
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,66,17,,A1,33 CASSIDY PLACE,,10301,1,0,1,2800,1872,1901,1,A1,0,1/18/2011,215018
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,66,71,,A2,142 WEST BUCHANAN STREET,,10301,1,0,1,2500,1720,1940,1,A2,135000,6/8/2011,215019
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,67,52,,A2,176 VAN BUREN STREET,,10301,1,0,1,5000,1466,1955,1,A2,160000,3/25/2011,215020
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,83,6,,A1,39 BRIGHTON AVENUE,,10301,1,0,1,1989,1296,1910,1,A1,83000,4/28/2011,215021
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,84,84,,A5,80 PROSPECT AVENUE,,10301,1,0,1,2080,1860,1943,1,A5,0,8/24/2011,215022
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,84,113,,A5,257 FRANKLIN AVENUE,,10301,1,0,1,2375,1860,1943,1,A5,165282,2/17/2011,215023
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,84,505,,A5,111 SUMNER PLACE,,10301,1,0,1,1914,1670,1995,1,A5,0,2/4/2011,215024
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,85,4,,A5,167 BRIGHTON AVENUE,,10301,1,0,1,3226,1800,2002,1,A5,227000,4/1/2011,215025
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,87,9,,A1,146 ARNOLD STREET,,10301,1,0,1,3750,1294,1920,1,A1,240000,3/14/2011,215026
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,87,9,,A1,146 ARNOLD STREET,,10301,1,0,1,3750,1294,1920,1,A1,0,3/14/2011,215027
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,108,20,,A2,510 JERSEY STREET,,10301,1,0,1,2500,1500,1920,1,A2,0,4/1/2011,215028
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,111,27,,A5,27 TRUMBULL PLACE,,10301,1,0,1,1157,1763,2004,1,A5,0,4/20/2011,215029
5,NEW BRIGHTON,01  ONE FAMILY HOMES,1,119,114,,A5,7 HARBOR VIEW COURT,,10301,1,0,1,1925,1790,1990,1,A5,325000,6/21/2011,215030
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,16,101,,B2,378 ST MARK'S PLACE,,10301,2,0,2,2125,2608,1925,1,B2,0,6/9/2011,215031
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,16,107,,B2,398 ST MARK'S PLACE,,10301,2,0,2,2250,2394,1930,1,B2,0,12/29/2011,215032
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,17,42,,B3,37 MONROE AVENUE,,10301,2,0,2,4250,1408,1920,1,B3,280000,5/10/2011,215033
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,17,126,,S2,71 VICTORY BOULEVARD,,10301,2,1,3,2040,3916,1959,1,S2,745000,3/2/2011,215034
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,18,132,,B2,46 MONROE AVENUE,,10301,2,0,2,2700,3744,1925,1,B2,330000,2/7/2011,215035
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,24,6,,B2,111 SHERMAN AVENUE,,10301,2,0,2,2500,2760,1925,1,B2,0,11/17/2011,215036
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,24,58,,B2,218 DANIEL LOW TERRACE,,10301,2,0,2,2500,2310,1920,1,B2,197730,8/23/2011,215037
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,28,23,,B3,259 WESTERVELT AVENUE,,10301,2,0,2,4646,1344,1920,1,B3,290000,11/10/2011,215038
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,28,40,,B2,219 WESTERVELT AVENUE,,10301,2,0,2,3366,2600,1901,1,B2,495886,11/3/2011,215039
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,30,39,,B3,6 DANIEL LOW TERRACE,,10301,2,0,2,3060,1752,1920,1,B3,170000,6/16/2011,215040
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,35,27,,B2,186 CORSON AVENUE,,10301,2,0,2,5000,4192,1920,1,B2,249000,2/18/2011,215041
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,35,50,,B3,144 CORSON AVENUE,,10301,2,0,2,4500,3033,1930,1,B3,0,11/20/2011,215042
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,35,93,,S2,81 BROOK STREET,,10301,2,1,3,2500,3000,1930,1,S2,0,8/1/2011,215043
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,36,72,,B2,12 SCRIBNER AVENUE,,10301,2,0,2,5000,2678,2010,1,B2,515000,10/25/2011,215044
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,38,32,,B2,128 BENZIGER AVENUE,,10301,2,0,2,2500,2090,1930,1,B2,230000,2/18/2011,215045
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,39,14,,B3,76 HENDRICKS AVENUE,,10301,2,0,2,5000,2280,1915,1,B3,0,5/19/2011,215046
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,39,82,,B2,183 BENZIGER AVENUE,,10301,2,0,2,2500,1970,1910,1,B2,0,6/1/2011,215047
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,40,53,,B2,63 HENDRICKS AVENUE,,10301,2,0,2,3750,2609,2005,1,B2,435000,6/1/2011,215048
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,40,65,,B2,89 HENDRICKS AVENUE,,10301,2,0,2,4800,1664,1920,1,B2,275000,10/5/2011,215049
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,41,1,,B2,54 LAYTON AVENUE,,10301,2,0,2,5000,2759,1920,1,B2,0,5/2/2011,215050
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,42,84,,B3,135 SCRIBNER AVENUE,,10301,2,0,2,3400,2574,1901,1,B3,288660,2/18/2011,215051
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,43,15,,B2,240 BENZIGER AVENUE,,10301,2,0,2,3700,2881,1920,1,B2,330000,11/3/2011,215052
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,43,64,,B2,137 WINTER AVENUE,,10301,2,0,2,3700,2686,1920,1,B2,0,5/9/2011,215053
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,44,25,,B9,126B HENDRICKS AVENUE,,10301,2,0,2,2300,1590,2003,1,B9,155000,1/25/2011,215054
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,44,26,,B9,126A HENDRICKS AVENUE,,10301,2,0,2,1400,1590,2003,1,B9,120000,1/25/2011,215055
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,44,28,,B9,124A HENDRICKS AVENUE,,10301,2,0,2,2300,1590,2003,1,B9,160000,8/22/2011,215056
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,44,47,,B2,215 BENZIGER AVENUE,,10301,2,0,2,2500,2100,1925,1,B2,0,6/8/2011,215057
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,44,47,,B2,215 BENZIGER AVENUE,,10301,2,0,2,2500,2100,1925,1,B2,310000,5/6/2011,215058
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,45,15,,B2,100 TAFT AVENUE,,10301,2,0,2,2500,2425,1925,1,B2,205000,3/4/2011,215059
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,45,51,,B3,151 HENDRICKS AVENUE,,10301,2,0,2,4884,2316,1920,1,B3,101400,11/28/2011,215060
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,45,51,,B3,151 HENDRICKS AVENUE,,10301,2,0,2,4884,2316,1920,1,B3,0,11/28/2011,215061
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,46,30,,B2,75 TAFT AVENUE,,10301,2,0,2,2500,1763,1905,1,B2,100000,6/9/2011,215062
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,49,72,,B2,112 CRESCENT AVENUE,,10301,2,0,2,3300,2840,1905,1,B2,212000,1/7/2011,215063
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,49,145,,B2,202 WESTERVELT AVENUE,,10301,2,0,2,3300,3744,1915,1,B2,210000,6/9/2011,215064
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,49,151,,B2,212 WESTERVELT AVENUE,,10301,2,0,2,2500,2116,1915,1,B2,171556,5/6/2011,215065
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,50,60,,B2,157 BEECHWOOD AVENUE,,10301,2,0,2,2831,2468,2005,1,B2,0,12/9/2011,215066
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,52,2,,B9,173 YORK AVENUE,,10301,2,0,2,2900,1076,1920,1,B9,0,3/2/2011,215067
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,52,5,,B2,165 YORK AVENUE,,10301,2,0,2,2880,1532,1920,1,B2,0,2/24/2011,215068
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,53,54,,B2,146 HIGHVIEW AVENUE,,10301,2,0,2,4095,1350,1910,1,B2,315000,5/4/2011,215069
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,53,81,,B2,25 PROSPECT AVENUE,,10301,2,0,2,3125,2558,1910,1,B2,155000,2/1/2011,215070
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,54,66,,B3,126 YORK AVENUE,,10301,2,0,2,7140,2878,1910,1,B3,161070,4/18/2011,215071
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,54,78,,B3,142 YORK AVENUE,,10301,2,0,2,6072,2244,1910,1,B3,108199,7/28/2011,215072
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,65,60,,B2,55 HENDERSON AVENUE,,10301,2,0,2,3455,3040,1925,1,B2,0,9/29/2011,215073
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,65,60,,B2,55 HENDERSON AVENUE,,10301,2,0,2,3455,3040,1925,1,B2,165000,9/29/2011,215074
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,66,20,,B2,39 CASSIDY PLACE,,10301,2,0,2,3730,3294,2006,1,B2,350000,3/30/2011,215075
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,66,45,,B2,91 LAFAYETTE AVENUE,,10301,2,0,2,2500,1981,1920,1,B2,120000,4/28/2011,215076
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,66,110,,B3,177 WEST BUCHANAN STREET,79,10301,2,0,2,5214,2232,1935,1,B3,308000,11/22/2011,215077
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,67,62,,B3,162 VAN BUREN STREET,,10301,2,0,2,3300,1584,1920,1,B3,145103,2/16/2011,215078
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,67,150,,B2,121 VAN BUREN STREET,,10301,2,0,2,4018,2964,1920,1,B2,10,10/3/2011,215079
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,67,171,,B2,163 VAN BUREN STREET,,10301,2,0,2,2134,2961,1935,1,B2,225000,8/24/2011,215080
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,80,26,,B9,284 YORK AVENUE,,10301,2,0,2,2418,1440,2003,1,B9,172390,5/18/2011,215081
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,82,11,,B3,332 YORK AVENUE,,10301,2,0,2,2425,2584,1930,1,B3,307500,9/9/2011,215082
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,82,11,,B3,332 YORK AVENUE,,10301,2,0,2,2425,2584,1930,1,B3,0,4/14/2011,215083
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,84,87,,B9,76 PROSPECT AVENUE,,10301,2,0,2,2060,1860,1943,1,B9,217900,8/30/2011,215084
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,85,32,,B9,18 BUTLER TERRACE,,10301,2,0,2,4074,2112,1901,1,B9,0,2/1/2011,215085
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,85,33,,B9,16 BUTLER TERRACE,,10301,2,0,2,3622,2112,1901,1,B9,0,2/1/2011,215086
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,105,24,,S2,486 JERSEY STREET,,10301,2,1,3,810,2451,1900,1,S2,0,2/7/2011,215087
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,105,125,,S2,488 JERSEY STREET,,10301,2,1,3,1044,3225,1900,1,S2,0,2/7/2011,215088
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,106,8,,B2,41 STANLEY AVENUE,,10301,2,0,2,2265,1848,1930,1,B2,280000,3/28/2011,215089
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,106,14,,B9,51 STANLEY AVENUE,,10301,2,0,2,2740,1920,1931,1,B9,116610,4/20/2011,215090
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,106,40,,B1,64 BRIGHTON AVENUE,,10301,2,0,2,2775,1488,1920,1,B1,245000,2/22/2011,215091
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,109,13,,B2,52 CASTLETON AVENUE,,10301,2,0,2,2500,1440,1920,1,B2,205000,8/15/2011,215092
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,112,5,,B1,142 BRIGHTON AVENUE,,10301,2,0,2,3345,1672,1901,1,B1,0,8/11/2011,215093
5,NEW BRIGHTON,02  TWO FAMILY HOMES,1,119,90,,B2,225 CASTLETON AVENUE,,10301,2,0,2,3180,2784,1920,1,B2,0,8/9/2011,215094
5,NEW BRIGHTON,03  THREE FAMILY HOMES,1,16,43,,C0,53 MONTGOMERY AVENUE,,10301,3,0,3,1890,2160,1915,1,C0,414100,7/13/2011,215095
5,NEW BRIGHTON,03  THREE FAMILY HOMES,1,20,74,,C0,27 FORT PLACE,,10301,3,0,3,7956,4040,1901,1,C0,0,4/1/2011,215096
5,NEW BRIGHTON,03  THREE FAMILY HOMES,1,28,12,,C0,275 WESTERVELT AVENUE,,10301,3,0,3,3000,1224,1920,1,C0,162240,3/1/2011,215097
5,NEW BRIGHTON,03  THREE FAMILY HOMES,1,43,23,,C0,224 BENZIGER AVENUE,,10301,3,0,3,2500,2655,1920,1,C0,0,3/29/2011,215098
5,NEW BRIGHTON,03  THREE FAMILY HOMES,1,43,63,,C0,135 WINTER AVENUE,,10301,3,0,3,2500,2783,1920,1,C0,0,3/1/2011,215099
5,NEW BRIGHTON,03  THREE FAMILY HOMES,1,45,17,,C0,96 TAFT AVENUE,,10301,3,0,3,2500,1890,1920,1,C0,500,1/5/2011,215100
5,NEW BRIGHTON,03  THREE FAMILY HOMES,1,48,18,,C0,199 YORK AVENUE,,10301,3,0,3,2675,2112,1905,1,C0,0,12/1/2011,215101
5,NEW BRIGHTON,03  THREE FAMILY HOMES,1,108,22,,C0,514 JERSEY STREET,,10301,3,0,3,4190,2856,1920,1,C0,242547,9/16/2011,215102
5,NEW BRIGHTON,05  TAX CLASS 1 VACANT LAND,1B,28,24,,V0,WESTERVELT AVENUE,,10301,0,0,0,404,0,0,1,V0,0,11/10/2011,215103
5,NEW BRIGHTON,05  TAX CLASS 1 VACANT LAND,1B,28,24,,V0,WESTERVELT AVENUE,,10301,0,0,0,404,0,0,1,V0,160000,1/21/2011,215104
5,NEW BRIGHTON,05  TAX CLASS 1 VACANT LAND,1B,28,25,,V0,WESTERVELT AVENUE,,10301,0,0,0,4023,0,0,1,V0,38000,9/7/2011,215105
5,NEW BRIGHTON,05  TAX CLASS 1 VACANT LAND,1B,45,21,,V0,TAFT AVENUE,,10301,0,0,0,2500,0,0,1,V0,120000,4/15/2011,215106
5,NEW BRIGHTON,05  TAX CLASS 1 VACANT LAND,1B,45,22,,V0,TAFT AVENUE,,10301,0,0,0,2500,0,0,1,V0,0,4/15/2011,215107
5,NEW BRIGHTON,05  TAX CLASS 1 VACANT LAND,1B,45,24,,V0,TAFT AVENUE,,10301,0,0,0,2500,0,0,1,V0,0,4/15/2011,215108
5,NEW BRIGHTON,05  TAX CLASS 1 VACANT LAND,1B,60,76,,V0,FILLMORE STREET,,10301,0,0,0,3050,0,0,1,V0,0,3/9/2011,215109
5,NEW BRIGHTON,05  TAX CLASS 1 VACANT LAND,1B,66,15,,V0,CASSIDY PLACE,,10301,0,0,0,2365,0,0,1,V0,351000,9/12/2011,215110
5,NEW BRIGHTON,05  TAX CLASS 1 VACANT LAND,1B,66,15,,V0,31 CASSIDY PLACE,,10301,0,0,0,2365,0,0,1,V0,0,1/18/2011,215111
5,NEW BRIGHTON,05  TAX CLASS 1 VACANT LAND,1B,85,45,,V0,BRIGHTON AVENUE,,10301,0,0,0,2575,0,0,1,V0,0,2/1/2011,215112
5,NEW BRIGHTON,05  TAX CLASS 1 VACANT LAND,1B,87,90,,V0,LAFAYETTE AVENUE,,10301,0,0,0,724,0,0,1,V0,0,3/14/2011,215113
5,NEW BRIGHTON,05  TAX CLASS 1 VACANT LAND,1B,87,90,,V0,LAFAYETTE AVENUE,,10301,0,0,0,724,0,0,1,V0,0,3/14/2011,215114
5,NEW BRIGHTON,06  TAX CLASS 1 - OTHER,1,38,31,,G0,130 BENZIGER AVENUE,,10301,0,0,0,2500,0,1900,1,G0,2500,2/18/2011,215115
5,NEW BRIGHTON,07  RENTALS - WALKUP APARTMENTS,2,44,1,,C9,369 JERSEY STREET,,10301,16,0,16,21500,14156,1984,2,C9,14000000,12/22/2011,215116
5,NEW BRIGHTON,07  RENTALS - WALKUP APARTMENTS,2,45,1,,C9,319 JERSEY STREET,,10301,16,0,16,20156,14156,1984,2,C9,0,12/22/2011,215117
5,NEW BRIGHTON,07  RENTALS - WALKUP APARTMENTS,2,46,1,,C9,283 JERSEY STREET,,10301,16,0,16,20246,14156,1984,2,C9,0,12/22/2011,215118
5,NEW BRIGHTON,07  RENTALS - WALKUP APARTMENTS,2A,47,48,,C3,267 YORK AVENUE,4,10301,4,0,4,2640,3420,1900,2,C3,263500,4/15/2011,215119
5,NEW BRIGHTON,07  RENTALS - WALKUP APARTMENTS,2,47,62,,C9,336 JERSEY STREET,,10301,14,0,14,30251,13351,1983,2,C9,0,12/22/2011,215120
5,NEW BRIGHTON,07  RENTALS - WALKUP APARTMENTS,2,48,29,,C9,316 JERSEY STREET,,10301,28,0,28,57375,31062,1984,2,C9,0,12/22/2011,215121
5,NEW BRIGHTON,07  RENTALS - WALKUP APARTMENTS,2,49,1,,C9,225 JERSEY STREET,,10301,31,0,31,50450,28312,1984,2,C9,0,12/22/2011,215122
5,NEW BRIGHTON,07  RENTALS - WALKUP APARTMENTS,2A,51,172,,C2,42 WESTERVELT AVENUE,,10301,6,0,6,6800,6076,1900,2,C2,100000,1/20/2011,215123
5,NEW BRIGHTON,07  RENTALS - WALKUP APARTMENTS,2,52,133,,C9,216 JERSEY STREET,,10301,20,0,20,63239,9450,1984,2,C9,0,12/22/2011,215124
5,NEW BRIGHTON,10  COOPS - ELEVATOR APARTMENTS,2,3,1,,D4,"350 RICHMOND TERRACE, 7K",,10301,0,0,0,0,0,1960,2,D4,89000,1/11/2011,215125
5,NEW BRIGHTON,10  COOPS - ELEVATOR APARTMENTS,2,3,1,,D4,"350 RICHMOND TERRACE, 4B",,10301,0,0,0,0,0,1960,2,D4,130000,6/21/2011,215126
5,NEW BRIGHTON,10  COOPS - ELEVATOR APARTMENTS,2,3,1,,D4,"350 RICHMOND TERRACE, 6L",,10301,0,0,0,0,0,1960,2,D4,105000,8/5/2011,215127
